flight_id,departure_time,arrival_time,delay_minutes,airport,branch,flight_date,city,state,temperature,weather_condition,Air Pressure,Airspeed,Engine Temperature,Fuel Level,Vibration,avg_temperature_flight,max_temperature_flight,avg_wind_speed_flight,max_wind_speed_flight,pct_rain_events,num_weather_points
F0255,2023-10-04 00:04:27,2023-10-04 01:04:27,5.0,JFK,Branch_E,2023-10-04,Dallas,TX,25.1,Cloudy,107.88,343.17,635.015,48.946666666666665,3.13,6.675000000000001,29.4,57.075,72.0,0.75,4
F0256,2023-10-24 05:18:03,2023-10-24 08:18:03,5.0,LAX,Branch_D,2023-10-24,Atlanta,GA,6.9,Sunny,92.62,444.33500000000004,695.93,56.20666666666667,2.3499999999999996,-3.0333333333333337,23.9,85.39999999999999,132.5,0.6666666666666666,3
F0257,2023-10-09 20:15:50,2023-10-10 00:15:50,51.0,ATL,Branch_C,2023-10-09,Chicago,IL,15.0,Cloudy,90.95,378.5733333333333,602.5633333333334,72.405,0.84,3.4500000000000006,20.3,48.75,106.5,0.0,4
F0258,2023-08-05 04:40:43,2023-08-05 06:40:43,49.0,DFW,Branch_B,2023-08-05,Los Angeles,CA,26.1,Rain,98.035,365.57500000000005,581.415,83.245,4.82,3.016666666666667,22.0,47.04,109.7,0.0,6
F0259,2023-07-05 07:44:02,2023-07-05 09:44:02,2.0,JFK,Branch_C,2023-07-05,Chicago,IL,25.3,Sunny,90.9,464.9266666666667,599.825,61.7,4.12,0.20000000000000048,28.0,63.425,134.1,0.25,4
F0260,2023-03-26 07:37:36,2023-03-26 11:37:36,35.0,JFK,Branch_B,2023-03-26,Los Angeles,CA,27.1,Cloudy,102.35,462.3233333333333,628.23,63.876666666666665,3.733333333333333,4.375,22.3,61.53333333333334,83.9,0.25,4
F0261,2023-08-12 10:11:11,2023-08-12 13:11:11,34.0,LAX,Branch_D,2023-08-12,Atlanta,GA,21.5,Storm,94.13,523.84,551.15,49.55666666666667,2.5566666666666666,17.3,20.2,40.46,76.4,0.2,5
F0262,2023-05-20 11:57:00,2023-05-20 13:57:00,43.0,JFK,Branch_C,2023-05-20,Chicago,IL,18.3,Cloudy,100.86,570.41,591.6333333333333,61.82,1.815,5.125,24.3,63.4,91.2,0.25,4
F0263,2023-03-13 02:48:25,2023-03-13 04:48:25,59.0,ATL,Branch_D,2023-03-13,Atlanta,GA,10.8,Rain,102.42999999999999,513.08,570.55,57.835,2.12,0.34,15.1,37.5,68.4,0.2,5
F0264,2023-07-14 11:51:31,2023-07-14 14:51:31,60.0,JFK,Branch_E,2023-07-14,Dallas,TX,7.1,Cloudy,102.60499999999999,459.39,553.3,39.85,3.04,10.233333333333333,20.3,46.5,62.6,0.3333333333333333,3
F0265,2023-12-23 14:38:59,2023-12-23 19:38:59,13.0,JFK,Branch_A,2023-12-23,New York,NY,18.8,Storm,104.865,499.03499999999997,621.4866666666667,68.06,2.98,-4.433333333333333,10.0,48.73333333333333,92.5,0.6666666666666666,3
F0266,2023-08-30 10:53:45,2023-08-30 15:53:45,13.0,JFK,Branch_B,2023-08-30,Los Angeles,CA,12.2,Storm,,518.34,649.71,44.065,2.8800000000000003,2.0666666666666664,27.5,76.55999999999999,129.6,0.3333333333333333,6
F0267,2023-03-05 15:54:41,2023-03-05 18:54:41,56.0,ORD,Branch_A,2023-03-05,New York,NY,17.9,Sunny,95.3,545.83,590.34,77.18333333333334,2.5033333333333334,20.75,25.4,114.23333333333333,141.0,0.25,4
F0268,2023-01-21 10:01:12,2023-01-21 15:01:12,39.0,JFK,Branch_A,2023-01-21,New York,NY,30.0,Rain,,420.72,635.93,41.595,2.5133333333333336,1.4750000000000005,24.0,84.75,142.2,0.5,4
F0269,2023-04-30 00:28:31,2023-04-30 03:28:31,40.0,ORD,Branch_A,2023-04-30,New York,NY,26.0,Cloudy,100.69333333333333,444.53000000000003,,64.82499999999999,1.9833333333333334,14.74,20.7,67.1,145.0,0.4,5
F0270,2023-05-13 23:26:21,2023-05-14 02:26:21,56.0,ORD,Branch_C,2023-05-13,Chicago,IL,26.4,Clear,99.75,406.43333333333334,659.33,85.33500000000001,2.47,11.3,26.9,75.85,97.1,0.0,5
F0271,2023-06-02 14:04:31,2023-06-02 18:04:31,47.0,ORD,Branch_A,2023-06-02,New York,NY,18.9,Sunny,101.16,472.52500000000003,587.395,71.445,2.14,2.1499999999999995,24.4,57.5,111.6,0.0,4
F0272,2023-12-15 14:48:12,2023-12-15 19:48:12,7.0,JFK,Branch_B,2023-12-15,Los Angeles,CA,17.0,Cloudy,90.9,478.55,572.3566666666667,69.03333333333333,2.58,-3.1199999999999997,8.4,76.88,110.1,0.0,5
F0273,2023-06-09 19:32:32,2023-06-09 21:32:32,55.0,DFW,Branch_E,2023-06-09,Dallas,TX,26.0,Storm,92.01,377.82,661.27,43.70666666666667,3.46,5.65,13.6,57.225,111.2,0.25,4
F0274,2023-10-06 04:36:24,2023-10-06 06:36:24,30.0,LAX,Branch_C,2023-10-06,Chicago,IL,15.2,Storm,106.55,465.78999999999996,545.22,41.35666666666667,3.64,-6.125,15.7,69.88333333333334,138.6,0.16666666666666666,6
F0275,2023-06-30 01:52:32,2023-06-30 02:52:32,36.0,JFK,Branch_D,2023-06-30,Atlanta,GA,23.3,Cloudy,103.48,518.15,563.45,36.09,2.5066666666666664,1.7,12.0,22.46666666666667,38.6,0.6666666666666666,3
F0276,2023-11-03 08:56:14,2023-11-03 10:56:14,55.0,ATL,Branch_C,2023-11-03,Chicago,IL,9.7,Storm,98.455,334.6,596.87,78.91,0.49,5.066666666666666,17.5,15.766666666666667,33.7,0.0,3
F0277,2023-03-18 16:00:24,2023-03-18 21:00:24,13.0,ORD,Branch_B,2023-03-18,Los Angeles,CA,8.5,Clear,99.82,446.24,595.02,84.315,2.865,10.219999999999999,29.4,94.17999999999999,143.2,0.2,5
F0279,2023-04-23 08:42:26,2023-04-23 12:42:26,35.0,DFW,Branch_C,2023-04-23,Chicago,IL,6.8,Rain,96.38499999999999,498.85666666666674,650.82,87.25,1.92,2.5,27.1,82.675,134.2,0.25,4
F0280,2023-01-26 09:09:09,2023-01-26 11:09:09,10.0,JFK,Branch_E,2023-01-26,Dallas,TX,12.6,Rain,100.91000000000001,,569.8399999999999,54.02,,3.8250000000000006,29.3,76.58,127.0,0.0,5
F0281,2023-05-19 12:53:43,2023-05-19 14:53:43,60.0,JFK,Branch_C,2023-05-19,Chicago,IL,21.9,Sunny,101.03,385.24,603.66,66.56,3.79,6.1,22.4,85.5,127.8,0.0,4
F0282,2023-03-16 21:15:53,2023-03-16 23:15:53,10.0,JFK,Branch_D,2023-03-16,Atlanta,GA,5.0,Cloudy,90.34,573.82,632.4066666666666,82.61,3.685,-7.233333333333333,6.3,100.8,134.3,0.0,6
F0283,2023-05-28 21:56:42,2023-05-29 01:56:42,46.0,DFW,Branch_C,2023-05-28,Chicago,IL,7.4,Rain,99.565,493.615,630.91,34.92,,7.025,14.9,99.42500000000001,144.0,0.5,4
F0284,2023-07-02 13:09:12,2023-07-02 17:09:12,14.0,ORD,Branch_C,2023-07-02,Chicago,IL,7.1,Storm,96.54499999999999,341.08500000000004,605.415,68.71000000000001,2.603333333333333,8.524999999999999,19.4,104.02499999999999,141.2,0.5,4
F0285,2023-04-04 22:44:04,2023-04-05 03:44:04,27.0,JFK,Branch_D,2023-04-04,Atlanta,GA,5.8,Sunny,98.79666666666667,475.9066666666667,592.055,70.0,1.17,-3.4500000000000006,18.9,82.96666666666667,133.8,0.3333333333333333,6
F0287,2023-11-16 20:54:39,2023-11-16 22:54:39,19.0,ATL,Branch_A,2023-11-16,New York,NY,19.1,Cloudy,101.33,418.0,643.1500000000001,80.605,2.805,13.0,21.5,74.16666666666667,119.7,0.3333333333333333,3
F0288,2023-11-12 16:43:15,2023-11-12 19:43:15,0.0,LAX,Branch_B,2023-11-12,Los Angeles,CA,6.0,Cloudy,96.195,439.40000000000003,611.7733333333334,44.49,2.56,5.9,16.6,73.85,134.6,0.25,4
F0289,2023-09-23 08:33:45,2023-09-23 09:33:45,53.0,ORD,Branch_B,2023-09-23,Los Angeles,CA,24.5,Cloudy,94.14,423.66,637.44,67.96666666666667,0.29,-1.0500000000000005,19.5,71.42,148.8,0.16666666666666666,6
F0290,2023-10-02 05:46:22,2023-10-02 10:46:22,24.0,JFK,Branch_D,2023-10-02,Atlanta,GA,12.4,Rain,106.55,322.82,546.9333333333333,37.965,4.546666666666667,6.099999999999999,17.4,86.76666666666667,92.7,0.0,4
F0291,2023-12-30 00:08:21,2023-12-30 02:08:21,46.0,ATL,Branch_C,2023-12-30,Chicago,IL,20.1,Cloudy,102.0,483.02500000000003,661.97,42.39,4.565,3.8499999999999996,28.3,54.65,98.3,0.0,4
F0292,2023-05-29 16:26:35,2023-05-29 21:26:35,28.0,JFK,Branch_A,2023-05-29,New York,NY,7.7,Clear,94.29,466.8766666666667,607.8133333333334,45.14333333333334,0.6000000000000001,-6.220000000000001,12.6,93.3,135.8,0.4,5
F0293,2023-01-13 01:09:54,2023-01-13 05:09:54,14.0,ORD,Branch_C,2023-01-13,Chicago,IL,16.4,Clear,104.1,365.03,570.64,70.06,2.51,5.466666666666668,16.6,49.833333333333336,83.6,0.3333333333333333,3
F0294,2023-04-20 03:36:46,2023-04-20 04:36:46,28.0,LAX,Branch_A,2023-04-20,New York,NY,27.9,Rain,97.50333333333333,357.94500000000005,549.51,55.46,3.33,2.733333333333333,4.8,40.0,62.8,0.25,4
F0296,2023-01-28 19:02:32,2023-01-29 00:02:32,42.0,JFK,Branch_C,2023-01-28,Chicago,IL,26.0,Cloudy,91.13,404.015,612.485,73.03,2.793333333333333,4.6,23.7,134.79999999999998,146.6,0.0,3
F0297,2023-08-29 09:10:57,2023-08-29 11:10:57,32.0,LAX,Branch_A,2023-08-29,New York,NY,8.2,Sunny,100.385,524.39,659.86,46.56,1.2933333333333332,9.540000000000001,28.5,71.78,133.6,0.2,5
F0298,2023-03-17 00:35:13,2023-03-17 03:35:13,48.0,DFW,Branch_D,2023-03-17,Atlanta,GA,19.8,Clear,103.62,399.28499999999997,672.36,72.56,2.17,-2.783333333333333,17.0,95.14999999999999,121.9,0.3333333333333333,6
F0299,2023-09-21 08:37:09,2023-09-21 10:37:09,49.0,LAX,Branch_E,2023-09-21,Dallas,TX,7.9,Storm,96.99,469.94,568.255,61.29,2.3066666666666666,3.1799999999999997,19.9,61.04,114.8,0.0,5
F0301,2023-11-03 13:00:31,2023-11-03 14:00:31,51.0,ORD,Branch_E,2023-11-03,Dallas,TX,10.4,Cloudy,101.18,495.985,625.13,42.510000000000005,3.81,13.180000000000001,29.9,68.26,133.5,0.0,5
F0302,2023-10-03 14:06:03,2023-10-03 16:06:03,15.0,ATL,Branch_E,2023-10-03,Dallas,TX,22.6,Cloudy,91.29,529.63,595.9533333333334,51.54,1.29,0.08000000000000007,26.3,47.5,126.4,0.0,5
F0303,2023-03-14 07:28:24,2023-03-14 09:28:24,45.0,ORD,Branch_A,2023-03-14,New York,NY,17.7,Storm,100.50666666666666,452.18500000000006,592.66,30.04,1.92,1.8000000000000003,25.6,81.03333333333333,128.2,0.0,6
F0304,2023-07-03 00:34:58,2023-07-03 04:34:58,4.0,LAX,Branch_A,2023-07-03,New York,NY,11.8,Rain,99.49,457.16,573.23,49.87,1.51,6.599999999999999,23.9,90.7,126.1,0.3333333333333333,3
F0305,2023-03-26 13:22:53,2023-03-26 14:22:53,43.0,ORD,Branch_A,2023-03-26,New York,NY,7.9,Sunny,95.375,482.22,645.08,38.355000000000004,3.01,8.466666666666667,22.1,88.30000000000001,135.8,0.0,3
F0306,2023-11-29 10:57:19,2023-11-29 14:57:19,49.0,JFK,Branch_C,2023-11-29,Chicago,IL,27.9,Storm,98.66,431.9166666666667,583.37,68.45666666666666,4.076666666666667,1.6250000000000004,26.6,72.2,149.1,0.25,4
F0307,2023-11-24 03:18:45,2023-11-24 05:18:45,41.0,LAX,Branch_E,2023-11-24,Dallas,TX,19.6,Sunny,105.39,416.45,680.74,62.923333333333325,2.025,10.049999999999999,28.9,100.075,126.7,0.25,4
F0308,2023-10-18 07:14:04,2023-10-18 12:14:04,46.0,JFK,Branch_D,2023-10-18,Atlanta,GA,5.8,Rain,95.675,566.1,529.8,61.72,1.23,-7.88,19.4,51.916666666666664,98.2,0.3333333333333333,6
F0309,2023-05-09 18:05:12,2023-05-09 23:05:12,0.0,ORD,Branch_D,2023-05-09,Atlanta,GA,16.8,Clear,101.75,,606.74,42.080000000000005,3.19,5.374999999999999,28.9,72.8,99.0,0.25,4
F0310,2023-05-28 17:52:16,2023-05-28 20:52:16,58.0,LAX,Branch_A,2023-05-28,New York,NY,11.0,Rain,103.82,592.36,547.56,37.5,3.915,14.325,21.3,50.0,113.9,0.2,5
F0311,2023-08-07 17:07:45,2023-08-07 22:07:45,54.0,DFW,Branch_C,2023-08-07,Chicago,IL,29.1,Rain,96.50999999999999,345.35,538.77,62.434999999999995,2.59,8.5,22.4,61.56666666666666,141.6,0.25,4
F0313,2023-08-12 20:25:41,2023-08-12 21:25:41,15.0,ATL,Branch_A,2023-08-12,New York,NY,6.7,Storm,109.72,586.96,637.2950000000001,30.24666666666667,2.9333333333333336,16.28,25.9,76.16,127.9,0.0,5
F0314,2023-03-12 17:15:24,2023-03-12 21:15:24,47.0,DFW,Branch_B,2023-03-12,Los Angeles,CA,24.4,Storm,105.4,514.125,645.37,79.01,0.855,12.275,19.6,73.08,108.9,0.16666666666666666,6
F0315,2023-06-07 12:50:32,2023-06-07 13:50:32,32.0,ATL,Branch_B,2023-06-07,Los Angeles,CA,27.7,Cloudy,104.76333333333334,564.83,631.59,88.81,3.1300000000000003,10.299999999999999,23.7,81.32,141.7,0.0,5
F0316,2023-03-29 14:18:57,2023-03-29 15:18:57,27.0,DFW,Branch_E,2023-03-29,Dallas,TX,18.1,Cloudy,105.25,421.46333333333337,620.1999999999999,57.949999999999996,3.22,1.9500000000000006,17.1,90.5,141.8,0.0,4
F0318,2023-09-25 20:06:16,2023-09-26 01:06:16,15.0,JFK,Branch_B,2023-09-25,Los Angeles,CA,,Sunny,99.555,447.83,577.5966666666667,69.77,2.27,2.25,27.8,50.833333333333336,132.5,0.3333333333333333,6
F0319,2023-05-26 20:29:22,2023-05-26 21:29:22,19.0,DFW,Branch_E,2023-05-26,Dallas,TX,9.2,Storm,101.1,414.76,629.6066666666667,92.68,2.02,5.833333333333333,20.7,57.425000000000004,148.8,0.0,6
F0320,2023-06-17 00:41:15,2023-06-17 01:41:15,41.0,JFK,Branch_B,2023-06-17,Los Angeles,CA,16.7,Storm,104.49000000000001,462.84000000000003,670.5550000000001,58.656666666666666,4.72,-1.6,17.7,52.94,131.7,0.0,5
F0321,2023-05-16 20:30:23,2023-05-16 21:30:23,46.0,DFW,Branch_B,2023-05-16,Los Angeles,CA,16.1,Sunny,95.75,382.26,544.72,65.28,1.795,-2.4799999999999995,14.9,98.6,106.5,0.2,5
F0322,2023-02-07 16:36:46,2023-02-07 21:36:46,32.0,ORD,Branch_E,2023-02-07,Dallas,TX,16.0,Cloudy,99.63,423.8333333333333,574.2166666666667,47.395,2.165,15.699999999999998,22.7,55.599999999999994,73.6,0.0,3
F0323,2023-07-19 17:45:55,2023-07-19 20:45:55,46.0,LAX,Branch_B,2023-07-19,Los Angeles,CA,13.2,Storm,99.73,495.33,623.5333333333333,59.7,3.38,-0.3749999999999998,19.8,92.9,144.5,0.0,4
F0324,2023-09-16 08:31:55,2023-09-16 13:31:55,6.0,JFK,Branch_C,2023-09-16,Chicago,IL,12.8,Clear,102.755,423.93,507.93,25.78,,-3.533333333333333,16.7,106.89999999999999,126.6,0.3333333333333333,3
F0325,2023-12-10 11:15:27,2023-12-10 13:15:27,5.0,LAX,Branch_B,2023-12-10,Los Angeles,CA,23.0,Storm,100.12,592.21,589.5533333333333,65.9,1.0199999999999998,-3.4666666666666663,21.7,82.60000000000001,108.2,0.0,3
F0326,2023-02-05 13:42:15,2023-02-05 15:42:15,28.0,ORD,Branch_D,2023-02-05,Atlanta,GA,15.4,Clear,102.07666666666667,485.55,598.88,85.42,2.0,-5.375,5.6,53.125,88.9,0.0,4
F0327,2023-02-24 10:03:17,2023-02-24 12:03:17,27.0,JFK,Branch_C,2023-02-24,Chicago,IL,11.4,Sunny,106.18,521.53,566.66,67.17999999999999,1.8533333333333335,1.583333333333334,19.6,62.1,106.5,0.16666666666666666,6
F0328,2023-12-16 05:59:13,2023-12-16 09:59:13,49.0,DFW,Branch_B,2023-12-16,Los Angeles,CA,,Cloudy,98.76666666666667,436.96,630.17,70.61,3.7,-8.68,14.3,92.84,143.9,0.2,5
F0329,2023-12-16 01:32:59,2023-12-16 04:32:59,52.0,ORD,Branch_A,2023-12-16,New York,NY,30.0,Cloudy,98.18,516.72,526.48,26.7,3.25,-9.833333333333334,-2.0,89.0,112.9,0.3333333333333333,3
F0330,2023-12-08 23:58:37,2023-12-09 01:58:37,52.0,ATL,Branch_C,2023-12-08,Chicago,IL,19.6,Storm,97.49333333333334,535.3,552.89,52.46,2.73,7.875,26.4,94.4,140.6,0.4,5
F0331,2023-06-04 03:31:28,2023-06-04 08:31:28,53.0,ATL,Branch_C,2023-06-04,Chicago,IL,27.6,Storm,100.98,571.33,605.1366666666667,58.475,3.3049999999999997,7.466666666666666,11.9,80.75,136.9,0.0,4
F0332,2023-05-29 19:39:52,2023-05-29 22:39:52,33.0,DFW,Branch_D,2023-05-29,Atlanta,GA,,Clear,104.77,412.51,622.77,66.68,3.1799999999999997,0.7666666666666666,9.2,77.58000000000001,133.3,0.0,6
F0333,2023-04-14 18:52:31,2023-04-14 22:52:31,37.0,ORD,Branch_B,2023-04-14,Los Angeles,CA,7.9,Clear,106.85,425.80499999999995,617.8833333333333,91.14,1.21,17.175,28.3,88.2,143.8,0.25,4
F0334,2023-02-08 16:18:24,2023-02-08 19:18:24,12.0,ATL,Branch_D,2023-02-08,Atlanta,GA,5.7,Rain,103.77,434.63,678.7,49.42,4.27,1.6,7.2,113.64000000000001,133.6,0.2,5
F0335,2023-03-30 17:43:22,2023-03-30 21:43:22,3.0,JFK,Branch_C,2023-03-30,Chicago,IL,18.9,Rain,94.26,480.9,634.0899999999999,35.32,1.16,-1.8199999999999996,19.7,115.16,150.0,0.2,5
F0338,2023-06-08 11:33:23,2023-06-08 13:33:23,23.0,ORD,Branch_C,2023-06-08,Chicago,IL,8.8,Rain,109.03,436.46999999999997,609.42,93.92,1.7966666666666666,-9.675,-0.4,71.125,128.2,0.0,4
F0339,2023-08-02 18:12:57,2023-08-02 23:12:57,51.0,ORD,Branch_C,2023-08-02,Chicago,IL,15.7,Sunny,92.78,440.1366666666666,668.99,76.215,3.3533333333333335,3.8666666666666667,24.2,114.63333333333333,139.3,0.6666666666666666,3
F0340,2023-12-25 17:56:13,2023-12-25 20:56:13,36.0,ORD,Branch_E,2023-12-25,Dallas,TX,13.4,Sunny,103.935,340.885,636.83,37.62,2.02,24.333333333333332,27.9,65.45,111.2,0.25,4
F0341,2023-10-07 08:30:54,2023-10-07 12:30:54,43.0,ATL,Branch_B,2023-10-07,Los Angeles,CA,5.2,Storm,95.09,441.14,593.18,65.545,3.51,19.6,26.4,51.25,80.1,0.0,3
F0342,2023-11-14 17:57:20,2023-11-14 20:57:20,40.0,LAX,Branch_C,2023-11-14,Chicago,IL,29.7,Sunny,101.13499999999999,444.8333333333333,548.41,,1.115,10.633333333333335,26.6,80.86666666666667,147.3,0.0,3
F0344,2023-06-09 14:32:45,2023-06-09 18:32:45,17.0,JFK,Branch_A,2023-06-09,New York,NY,13.1,Cloudy,97.69999999999999,362.21,547.27,84.21,3.36,16.8,21.5,103.98333333333333,139.8,0.16666666666666666,6
F0346,2023-11-02 11:42:37,2023-11-02 13:42:37,32.0,ORD,Branch_E,2023-11-02,Dallas,TX,9.4,Cloudy,104.58,469.745,622.78,48.27333333333333,2.96,5.9,26.7,90.75,137.9,0.25,4
F0347,2023-04-13 04:21:15,2023-04-13 07:21:15,31.0,LAX,Branch_D,2023-04-13,Atlanta,GA,23.7,Sunny,102.93,429.9866666666667,615.045,46.24333333333334,3.85,10.6,28.5,100.76666666666667,137.0,0.0,4
F0348,2023-06-16 20:02:33,2023-06-17 01:02:33,29.0,DFW,Branch_C,2023-06-16,Chicago,IL,,Sunny,98.805,483.21999999999997,597.1466666666666,92.9,3.33,-7.1,10.7,79.24,146.6,0.0,5
F0349,2023-03-24 02:17:56,2023-03-24 07:17:56,47.0,ORD,Branch_B,2023-03-24,Los Angeles,CA,25.5,Cloudy,94.28,508.88,626.6933333333333,64.775,0.57,11.700000000000001,18.9,107.43333333333334,143.3,0.5,6
F0350,2023-07-20 23:31:34,2023-07-21 00:31:34,32.0,ORD,Branch_D,2023-07-20,Atlanta,GA,27.9,Rain,109.81,369.34999999999997,508.18999999999994,34.075,,14.325000000000001,28.1,62.4,127.1,0.25,4
F0351,2023-03-13 22:15:53,2023-03-14 02:15:53,49.0,DFW,Branch_A,2023-03-13,New York,NY,22.4,Storm,98.075,382.6366666666667,687.56,45.075,4.12,17.44,26.3,59.32000000000001,94.8,0.2,5
F0352,2023-08-31 16:51:07,2023-08-31 17:51:07,1.0,ORD,Branch_D,2023-08-31,Atlanta,GA,11.6,Clear,94.34,473.125,674.79,23.59,4.145,-3.25,-0.7,95.33333333333333,118.8,1.0,3
F0353,2023-11-03 22:44:20,2023-11-04 03:44:20,17.0,JFK,Branch_C,2023-11-03,Chicago,IL,11.0,Sunny,106.00999999999999,307.78,539.4,72.62,2.83,17.233333333333334,27.1,62.46666666666667,96.4,0.0,3
F0354,2023-08-23 02:31:35,2023-08-23 05:31:35,41.0,ORD,Branch_D,2023-08-23,Atlanta,GA,7.3,Cloudy,98.91499999999999,493.33,682.17,53.82000000000001,3.44,-9.475,0.9,99.07499999999999,132.7,0.0,4
F0355,2023-03-31 06:56:54,2023-03-31 07:56:54,44.0,JFK,Branch_A,2023-03-31,New York,NY,17.7,Clear,94.895,474.2,544.9100000000001,55.75,3.8549999999999995,7.733333333333334,24.3,41.166666666666664,67.1,0.3333333333333333,3
F0356,2023-10-31 01:59:04,2023-10-31 03:59:04,14.0,DFW,Branch_B,2023-10-31,Los Angeles,CA,15.5,Clear,104.225,473.5,560.51,78.68666666666667,0.52,10.22,21.3,77.9,130.4,0.0,5
F0357,2023-03-25 11:25:40,2023-03-25 13:25:40,9.0,ORD,Branch_A,2023-03-25,New York,NY,17.5,Clear,98.63666666666666,406.54499999999996,546.49,73.96,,3.8333333333333335,24.7,56.53333333333333,95.7,0.16666666666666666,6
F0358,2023-07-30 13:41:51,2023-07-30 16:41:51,14.0,ATL,Branch_D,2023-07-30,Atlanta,GA,11.7,Cloudy,108.38,514.15,699.51,83.08,2.71,6.1499999999999995,28.3,106.10000000000001,143.3,0.5,6
F0359,2023-11-11 06:30:59,2023-11-11 09:30:59,47.0,LAX,Branch_C,2023-11-11,Chicago,IL,20.7,Storm,103.61,462.99,559.2149999999999,48.69,2.766666666666667,1.6500000000000006,19.1,89.91666666666667,132.9,0.3333333333333333,6
F0360,2023-11-29 17:55:02,2023-11-29 20:55:02,29.0,JFK,Branch_C,2023-11-29,Chicago,IL,27.9,Storm,92.52,495.06,570.3533333333334,85.77,2.1733333333333333,21.96666666666667,28.1,89.76666666666667,112.1,0.0,3
F0361,2023-01-22 07:08:09,2023-01-22 11:08:09,60.0,JFK,Branch_E,2023-01-22,Dallas,TX,19.8,Sunny,100.06,484.515,632.35,20.53,4.215,4.866666666666666,23.2,70.60000000000001,109.5,0.16666666666666666,6
F0362,2023-10-11 00:02:13,2023-10-11 04:02:13,42.0,LAX,Branch_E,2023-10-11,Dallas,TX,10.3,Storm,97.92999999999999,421.69,588.3399999999999,61.12,0.995,4.3,28.2,87.67999999999999,123.8,0.2,5
F0363,2023-08-07 10:47:53,2023-08-07 14:47:53,53.0,LAX,Branch_E,2023-08-07,Dallas,TX,27.3,Storm,102.58,380.90000000000003,639.575,57.550000000000004,1.6600000000000001,4.066666666666666,18.2,82.53333333333333,120.5,0.3333333333333333,3
F0364,2023-02-16 05:16:47,2023-02-16 08:16:47,56.0,LAX,Branch_C,2023-02-16,Chicago,IL,8.7,Sunny,96.68,414.3733333333333,621.6833333333334,70.28,1.82,-3.3333333333333335,23.1,51.166666666666664,83.7,0.3333333333333333,3
F0365,2023-06-11 16:37:54,2023-06-11 20:37:54,32.0,ATL,Branch_B,2023-06-11,Los Angeles,CA,23.2,Clear,104.935,528.79,,73.22999999999999,1.6899999999999997,6.783333333333334,17.6,91.35999999999999,148.0,0.3333333333333333,6
F0366,2023-01-19 11:49:32,2023-01-19 13:49:32,37.0,ATL,Branch_E,2023-01-19,Dallas,TX,11.6,Rain,106.14,456.82500000000005,554.1899999999999,40.84,2.445,-5.766666666666668,11.6,119.86666666666667,149.9,0.6666666666666666,3
F0367,2023-11-28 04:29:19,2023-11-28 05:29:19,49.0,LAX,Branch_B,2023-11-28,Los Angeles,CA,26.5,Rain,95.61,427.65999999999997,586.88,87.99,2.65,9.1,29.0,121.56666666666666,146.7,0.5,6
F0368,2023-07-31 10:56:35,2023-07-31 12:56:35,12.0,ATL,Branch_D,2023-07-31,Atlanta,GA,14.5,Rain,105.16,428.225,586.5433333333334,59.40333333333333,2.745,19.666666666666668,26.6,102.03333333333335,127.2,0.3333333333333333,3
F0369,2023-01-18 16:33:01,2023-01-18 21:33:01,35.0,ORD,Branch_E,2023-01-18,Dallas,TX,19.6,Sunny,101.945,498.4266666666667,517.815,41.57666666666666,1.4033333333333333,4.0600000000000005,13.0,78.67999999999999,136.8,0.0,5
F0370,2023-06-18 12:54:45,2023-06-18 14:54:45,59.0,ORD,Branch_E,2023-06-18,Dallas,TX,24.3,Storm,98.3,451.75,568.4466666666666,72.3,2.075,4.966666666666666,25.0,67.7,89.8,0.3333333333333333,3
F0371,2023-11-14 00:54:22,2023-11-14 03:54:22,37.0,ORD,Branch_A,2023-11-14,New York,NY,29.9,Rain,97.865,436.89,664.625,66.325,2.225,15.75,27.1,82.5,143.6,0.16666666666666666,6
F0372,2023-08-23 05:50:01,2023-08-23 10:50:01,20.0,LAX,Branch_D,2023-08-23,Atlanta,GA,17.0,Rain,91.32,474.74666666666667,645.79,45.88,2.0949999999999998,17.533333333333335,25.8,68.63333333333334,92.8,0.3333333333333333,3
F0373,2023-01-15 21:07:46,2023-01-16 00:07:46,36.0,DFW,Branch_D,2023-01-15,Atlanta,GA,23.0,Cloudy,98.54,479.9,632.63,57.916666666666664,,-10.0,-3.4,78.76666666666667,115.7,0.3333333333333333,3
F0374,2023-02-15 14:47:03,2023-02-15 17:47:03,33.0,ORD,Branch_C,2023-02-15,Chicago,IL,26.7,Clear,100.545,460.34000000000003,638.63,59.120000000000005,1.8133333333333335,12.100000000000001,23.6,71.56666666666666,104.1,0.0,3
F0375,2023-07-09 12:22:16,2023-07-09 14:22:16,60.0,JFK,Branch_B,2023-07-09,Los Angeles,CA,13.2,Rain,102.72000000000001,436.97,584.595,64.96333333333332,3.1133333333333333,-1.966666666666667,28.9,63.28333333333333,144.6,0.0,6
F0377,2023-02-21 19:10:55,2023-02-21 22:10:55,43.0,ORD,Branch_D,2023-02-21,Atlanta,GA,20.5,Clear,93.68,414.6933333333333,610.665,32.58,1.68,6.133333333333333,29.7,45.425,109.1,0.0,6
F0378,2023-01-31 07:48:32,2023-01-31 09:48:32,3.0,ORD,Branch_C,2023-01-31,Chicago,IL,22.4,Rain,99.7,534.45,645.7966666666666,42.35333333333333,1.2100000000000002,12.075,22.5,87.4,109.7,0.0,4
