flight_id,event_time,latitude,longitude,altitude,temperature,wind_speed,weather_condition
F0458,2023-12-10 16:39:43,26.8103,-91.4321,39972.24,-14.5,124.3,Storm
F0458,2023-12-10 16:19:11,20.7791,-65.6498,6051.77,-1.7,106.1,Storm
F0458,2023-12-10 17:01:36,37.4873,-65.0464,36732.01,23.8,117.7,Clear
F0458,2023-12-10 16:28:49,39.055,-95.5673,20658.06,1.4,139.3,Cloudy
F0459,2023-04-05 04:57:45,32.3889,-98.0651,23510.05,1.3,114.9,Cloudy
F0459,2023-04-05 06:25:14,45.352,-96.3026,4633.96,8.3,4.2,Sunny
F0459,2023-04-05 04:41:50,54.1591,-117.8324,12360.45,10.3,44.5,Sunny
F0459,2023-04-05 04:46:30,39.1684,-108.0511,9589.83,20.6,85.2,Storm
F0459,2023-04-05 06:31:20,33.9504,-61.8985,26974.16,24.5,42.1,Sunny
F0460,2023-12-20 14:33:31,45.5975,-111.5526,37234.2,-4.5,20.2,Clear
F0460,2023-12-20 15:47:22,40.6033,-101.0156,9851.98,-5.1,5.7,Clear
F0460,2023-12-20 14:17:55,36.3323,-64.6158,12605.6,15.2,38.0,Storm
F0460,2023-12-20 16:35:18,32.8498,-61.1453,21758.44,6.5,92.6,Sunny
F0460,2023-12-20 15:28:13,53.3682,-87.8465,22776.27,-16.7,64.1,Clear
F0461,2023-02-08 03:16:58,46.0827,-112.9656,34035.08,28.7,40.8,Sunny
F0461,2023-02-08 03:33:45,34.0859,-79.2865,12807.43,,31.8,Sunny
F0461,2023-02-08 03:48:16,40.2041,-100.9329,24798.23,29.7,98.9,Storm
F0461,2023-02-08 03:35:02,20.4697,-84.2667,29416.91,9.1,35.3,Clear
F0461,2023-02-08 03:17:32,35.5832,-76.3512,32272.42,11.1,124.4,Storm
F0462,2023-05-05 11:16:18,53.035,-94.0434,22241.78,-9.0,72.7,Cloudy
F0462,2023-05-05 10:52:18,26.2223,-109.6779,20600.52,29.3,90.6,Cloudy
F0462,2023-05-05 11:37:24,45.517,-105.5616,4302.57,2.7,46.9,Cloudy
F0462,2023-05-05 11:15:08,55.8945,-69.7924,14956.53,-13.1,7.9,Clear
F0463,2023-01-19 20:35:09,27.7119,-115.9022,10401.63,6.3,80.1,Clear
F0463,2023-01-19 22:10:55,20.6537,-72.5053,33263.23,17.6,99.4,Sunny
F0463,2023-01-19 19:38:17,57.5767,-79.8597,22712.4,-10.6,114.4,Rain
F0463,2023-01-19 20:38:57,20.7667,-111.506,25622.42,-19.5,135.2,Storm
F0464,2023-12-10 05:22:05,44.2776,-119.1512,6497.92,29.2,62.4,Rain
F0464,2023-12-10 05:21:04,57.4769,-63.8967,4105.73,-11.4,5.9,Sunny
F0464,2023-12-10 04:45:46,29.521,-126.9294,24825.35,24.2,104.4,Clear
F0464,2023-12-10 04:05:44,23.6214,-123.659,21989.06,19.0,132.2,Rain
F0465,2023-07-18 10:03:18,36.4748,-117.043,39669.84,-2.0,64.0,Storm
F0465,2023-07-18 09:51:05,54.908,-119.0318,21964.46,-3.4,62.7,Clear
F0465,2023-07-18 07:40:46,38.427,-101.2381,31995.3,-13.1,109.7,Sunny
F0465,2023-07-18 09:24:56,55.8808,-125.9919,28927.78,-11.9,7.2,Rain
F0465,2023-07-18 09:11:13,55.7722,-84.0979,18573.06,24.0,115.9,Clear
F0466,2023-11-22 07:34:12,57.2436,-81.963,10651.36,-12.3,74.7,Storm
F0466,2023-11-22 07:24:17,27.8726,-95.0731,27233.4,12.7,128.2,Storm
F0466,2023-11-22 05:20:53,45.277,-118.9384,33883.11,-5.9,100.4,Sunny
F0466,2023-11-22 05:48:50,42.5222,-72.0069,3321.89,-11.0,148.5,Clear
F0467,2023-06-09 10:47:21,47.9845,-116.2549,35798.17,2.0,75.6,Rain
F0467,2023-06-09 10:15:32,49.666,-82.1033,35632.7,-17.9,143.6,Clear
F0467,2023-06-09 10:21:51,25.4899,-86.193,5219.25,-19.5,,Cloudy
F0467,2023-06-09 10:08:42,36.4,-104.7241,21698.12,-3.7,55.8,Cloudy
F0468,2023-05-24 00:01:43,47.3461,-76.0403,6597.37,3.4,,Sunny
F0468,2023-05-24 03:56:28,26.2081,-81.9158,4891.87,-3.6,40.0,Storm
F0468,2023-05-24 03:10:00,44.6407,-60.8935,31746.39,18.4,6.9,Storm
F0468,2023-05-24 02:23:32,21.7256,-113.1917,6752.96,-6.7,34.7,Clear
F0469,2023-05-30 00:21:22,54.2432,-114.1454,12068.23,9.2,70.0,Rain
F0469,2023-05-30 00:16:30,34.7336,-96.3218,35212.01,-7.0,8.2,Rain
F0469,2023-05-30 02:17:14,51.2804,-105.9694,12331.99,7.7,67.4,Rain
F0469,2023-05-29 23:27:18,57.8631,-92.5403,17566.73,-6.4,44.0,Sunny
F0469,2023-05-30 03:48:38,29.7408,-71.9542,21394.61,-19.2,19.0,Sunny
F0469,2023-05-30 00:56:24,26.0253,-89.2296,8175.37,,148.9,Rain
F0470,2023-08-09 04:15:34,21.3154,-80.805,13600.74,15.1,36.6,Storm
F0470,2023-08-09 04:26:31,36.0925,-83.363,4694.29,9.5,142.8,Clear
F0470,2023-08-09 04:30:01,37.1379,-112.4083,29302.11,0.6,44.2,Cloudy
F0470,2023-08-09 04:18:22,46.8069,-63.1026,23338.57,0.5,,Storm
F0471,2023-01-12 08:07:40,56.72,-83.4175,37623.09,-13.6,125.1,Rain
F0471,2023-01-12 08:46:01,26.5098,-103.6296,31287.88,16.5,149.2,Cloudy
F0471,2023-01-12 09:59:29,25.883,-111.8096,30692.49,-19.9,137.1,Rain
F0471,2023-01-12 08:06:02,52.2646,-122.9256,11606.62,14.0,147.0,Storm
F0472,2023-01-16 19:28:15,59.3929,-104.4414,34768.33,23.1,141.2,Cloudy
F0472,2023-01-16 20:25:59,45.3133,-127.1074,5765.28,19.1,1.1,Storm
F0472,2023-01-16 19:22:49,43.4184,-114.1769,7148.99,27.4,31.6,Sunny
F0472,2023-01-16 20:41:01,34.2935,-107.631,16047.96,8.3,149.9,Rain
F0473,2023-12-19 05:21:04,55.0052,-65.1094,6237.88,4.5,73.6,Rain
F0473,2023-12-19 05:20:54,24.2382,-128.9873,4723.63,,92.0,Sunny
F0473,2023-12-19 03:23:12,47.0921,-68.7434,26057.24,1.6,98.1,Storm
F0473,2023-12-19 05:26:50,27.2025,-116.7852,18288.23,4.1,142.8,Sunny
F0473,2023-12-19 06:12:15,29.2299,-69.4815,18501.91,-4.3,35.8,Rain
F0474,2023-04-09 16:20:13,54.631,-81.1233,23165.5,-16.2,135.4,Storm
F0474,2023-04-09 15:58:24,44.7313,-115.5416,37384.82,20.1,77.2,Rain
F0474,2023-04-09 15:41:11,57.8937,-98.3425,8237.34,22.8,130.4,Rain
F0474,2023-04-09 15:27:45,52.2524,-120.4992,27276.96,,40.0,Storm
F0474,2023-04-09 16:03:53,37.1451,-91.1017,38414.56,13.5,137.2,Sunny
F0475,2023-04-16 06:13:30,40.1063,-101.42,25933.43,-10.1,135.5,Rain
F0475,2023-04-16 07:25:31,33.8197,-126.7572,20622.02,11.4,97.1,Rain
F0475,2023-04-16 08:22:01,27.8985,-95.6643,29597.82,-11.0,98.6,Rain
F0475,2023-04-16 06:15:18,30.0844,-116.1188,37214.29,13.4,51.0,Cloudy
F0475,2023-04-16 07:09:48,55.4906,-82.2027,10269.6,27.7,19.3,Clear
F0476,2023-05-26 08:52:17,57.6013,-77.7078,35715.36,5.3,,Sunny
F0476,2023-05-26 10:43:02,56.911,-114.7774,28382.72,25.9,64.4,Storm
F0476,2023-05-26 09:36:01,59.3446,-77.5217,30464.94,-6.5,58.0,Cloudy
F0477,2023-09-15 17:05:09,35.7715,-107.2111,38385.58,13.4,121.8,Rain
F0477,2023-09-15 17:26:08,51.5196,-118.1598,14877.67,-3.7,,Clear
F0477,2023-09-15 16:37:53,47.3347,-96.5865,27110.94,-10.5,86.2,Storm
F0477,2023-09-15 17:03:48,56.4835,-121.6122,20089.87,3.1,129.0,Storm
F0477,2023-09-15 17:31:18,26.2765,-92.7491,32343.61,-0.5,14.9,Rain
F0478,2023-06-24 02:24:56,55.1257,-125.7411,14628.42,-0.6,145.3,Rain
F0478,2023-06-24 02:28:46,36.2599,-92.9245,29500.92,26.4,135.7,Rain
F0478,2023-06-24 02:34:56,35.5399,-88.6133,33825.11,10.4,56.8,Clear
F0478,2023-06-24 02:00:22,42.1309,-109.5746,39518.94,28.6,136.7,Storm
F0479,2023-10-12 02:29:04,52.2372,-85.4839,37628.88,-16.6,144.3,Clear
F0479,2023-10-12 02:16:02,36.0133,-109.5936,25844.76,-13.9,47.2,Clear
F0479,2023-10-12 01:48:59,38.8908,-107.6418,29359.25,19.6,133.8,Cloudy
F0479,2023-10-12 02:30:16,24.8418,-106.685,33445.15,15.3,15.3,Storm
F0480,2023-08-22 19:32:48,57.1148,-104.6068,35990.62,-10.9,3.6,Storm
F0480,2023-08-22 18:32:44,45.597,-114.2843,35142.49,21.7,136.8,Cloudy
F0480,2023-08-22 21:16:02,33.5138,-68.6433,24596.82,26.0,118.1,Storm
F0481,2023-12-28 23:27:52,22.5691,-108.8361,8654.39,22.9,78.3,Rain
F0481,2023-12-28 22:26:46,51.531,-69.8879,14257.22,-5.8,30.7,Rain
F0481,2023-12-29 01:16:55,56.5834,-85.9374,9861.33,19.4,91.6,Storm
F0482,2023-06-13 19:29:43,39.4574,-61.2905,31723.39,,93.9,Sunny
F0482,2023-06-13 19:05:26,48.9805,-88.9191,11882.09,17.0,4.1,Rain
F0482,2023-06-13 18:25:14,45.2031,-71.2874,34742.65,5.2,4.9,Rain
F0482,2023-06-13 19:48:44,27.9515,-107.9845,37197.86,16.7,140.7,Rain
F0483,2023-01-04 15:50:41,23.2042,-84.6996,28347.43,29.9,91.5,Cloudy
F0483,2023-01-04 15:28:45,20.9651,-102.1511,32954.4,-17.0,86.0,Storm
F0483,2023-01-04 15:26:37,42.8006,-124.8207,11407.38,14.1,25.5,Storm
F0483,2023-01-04 15:36:16,54.5055,-104.7973,17135.77,3.2,148.1,Clear
F0483,2023-01-04 15:32:40,38.6889,-62.8961,21895.33,7.2,25.4,Sunny
F0484,2023-03-06 14:47:32,41.6669,-73.2447,16109.78,6.3,1.6,Storm
F0484,2023-03-06 14:36:21,30.5669,-90.0574,39902.9,26.4,138.0,Clear
F0484,2023-03-06 14:48:55,53.3486,-99.2983,34155.4,-1.5,64.8,Sunny
F0484,2023-03-06 15:37:25,43.7258,-93.9597,22700.6,22.8,13.4,Sunny
F0484,2023-03-06 13:47:53,28.2494,-118.2817,17923.28,-12.5,12.5,Cloudy
F0485,2023-04-07 00:42:20,34.055,-80.1291,14548.17,18.4,,Cloudy
F0485,2023-04-07 01:01:11,43.3467,-92.4772,32980.79,0.8,26.3,Rain
F0485,2023-04-07 01:05:10,44.3747,-121.7509,19725.34,0.5,92.0,Rain
F0485,2023-04-07 00:28:35,38.765,-108.4696,39954.34,-6.0,,Cloudy
F0485,2023-04-07 00:40:58,35.866,-118.9905,33820.12,29.1,53.0,Cloudy
F0485,2023-04-07 01:08:19,32.7029,-84.0939,24296.35,-6.2,52.5,Sunny
F0486,2023-10-23 16:48:12,50.9762,-117.8006,29240.86,-15.0,52.6,Sunny
F0486,2023-10-23 17:11:17,23.4811,-61.6492,19862.83,4.4,55.6,Clear
F0486,2023-10-23 16:57:32,53.9506,-77.3407,18062.47,23.6,81.3,Storm
F0487,2023-03-20 08:22:13,31.2537,-72.7711,11998.57,26.0,73.0,Sunny
F0487,2023-03-20 08:18:05,20.442,-115.5109,9293.0,14.2,,Cloudy
F0487,2023-03-20 07:54:34,37.2955,-88.7244,10933.87,-5.4,84.6,Rain
F0487,2023-03-20 08:26:49,25.9188,-65.3162,15537.54,-3.6,19.6,Cloudy
F0487,2023-03-20 08:07:07,53.7776,-124.0966,10337.85,13.0,124.6,Rain
F0487,2023-03-20 08:11:22,27.3165,-88.0232,23321.81,3.9,82.3,Sunny
F0488,2023-02-20 01:37:04,24.717,-121.6995,34004.87,2.0,135.3,Storm
F0488,2023-02-20 01:22:44,40.5339,-94.7842,11263.38,22.5,130.0,Storm
F0488,2023-02-20 02:35:05,52.2721,-94.5382,20654.67,23.6,90.7,Clear
F0488,2023-02-20 03:50:32,32.5114,-126.3594,6063.22,2.5,99.2,Clear
F0488,2023-02-20 02:13:07,58.9701,-121.8967,28089.79,0.7,1.5,Cloudy
F0489,2023-12-24 11:20:37,46.0023,-111.3231,7235.7,,133.0,Cloudy
F0489,2023-12-24 10:32:28,35.6201,-80.3795,16233.26,-1.4,132.4,Storm
F0489,2023-12-24 08:39:34,38.5897,-74.5773,11513.07,-9.2,28.9,Clear
F0489,2023-12-24 10:14:06,52.4022,-105.124,18941.16,,57.5,Clear
F0489,2023-12-24 11:46:50,38.8201,-118.5853,10104.65,20.1,44.7,Rain
F0489,2023-12-24 09:48:59,43.2342,-88.0532,4689.15,-2.6,131.7,Storm
F0490,2023-01-07 16:26:57,20.0057,-97.4572,4642.52,-6.6,78.0,Cloudy
F0490,2023-01-07 16:56:19,37.6845,-86.8503,21625.09,-14.9,71.8,Rain
F0490,2023-01-07 16:40:17,52.8628,-107.5056,22293.12,-6.2,111.1,Rain
F0490,2023-01-07 16:41:44,36.529,-65.5267,37404.43,-4.2,76.1,Cloudy
F0490,2023-01-07 16:32:44,44.4646,-93.4587,32139.53,28.0,66.5,Clear
F0491,2023-03-13 01:47:52,28.4655,-67.2094,10557.88,-18.9,114.7,Rain
F0491,2023-03-13 02:18:39,53.0743,-106.6807,17954.05,-11.7,128.5,Cloudy
F0491,2023-03-13 02:27:26,33.5405,-88.3294,9585.26,-4.1,128.2,Clear
F0492,2023-08-20 06:37:31,42.8804,-64.0467,9627.29,2.0,,Cloudy
F0492,2023-08-20 06:30:05,40.036,-89.7271,9234.52,28.2,130.4,Sunny
F0492,2023-08-20 06:38:55,55.2092,-129.5069,38835.92,5.1,18.6,Storm
F0493,2023-12-25 07:35:47,27.6943,-113.0283,4858.98,,131.0,Rain
F0493,2023-12-25 08:40:17,53.0125,-88.7477,14371.71,-6.0,142.1,Sunny
F0493,2023-12-25 08:31:58,24.1409,-114.727,30355.65,28.9,96.4,Storm
F0494,2023-09-10 15:38:06,58.5806,-74.0576,16386.94,-14.9,137.7,Storm
F0494,2023-09-10 15:54:59,40.6058,-68.7597,6770.75,-14.2,9.3,Rain
F0494,2023-09-10 15:40:36,38.9762,-73.7006,30624.3,1.6,20.9,Storm
F0495,2023-04-19 05:35:06,58.7539,-117.5273,19047.6,29.4,58.5,Sunny
F0495,2023-04-19 03:52:31,30.0785,-102.9,7946.59,19.8,137.7,Cloudy
F0495,2023-04-19 02:29:59,50.049,-83.3191,11007.82,-3.3,123.7,Cloudy
F0495,2023-04-19 03:57:46,20.2758,-101.6902,18469.13,28.7,94.7,Sunny
F0495,2023-04-19 06:45:55,30.4806,-67.5804,3129.66,11.4,72.4,Cloudy
F0496,2023-01-14 11:43:29,39.9829,-107.6313,39399.27,25.2,132.5,Cloudy
F0496,2023-01-14 10:49:12,52.8805,-96.7985,4503.61,-11.9,44.2,Rain
F0496,2023-01-14 10:48:53,55.8516,-91.7971,39340.9,-7.2,31.0,Rain
F0496,2023-01-14 12:02:34,46.3257,-60.6223,25274.97,-13.0,25.0,Cloudy
F0496,2023-01-14 11:10:08,43.7545,-85.5252,15289.51,19.4,104.9,Clear
F0497,2023-07-13 06:13:02,54.4869,-88.0671,17334.43,6.6,52.0,Storm
F0497,2023-07-13 06:04:07,36.4637,-72.7501,16537.47,17.0,79.8,Rain
F0497,2023-07-13 06:01:38,41.9568,-87.0683,4056.62,17.1,38.3,Storm
F0497,2023-07-13 06:05:44,42.476,-126.2138,17704.23,17.8,74.4,Storm
F0497,2023-07-13 06:08:15,52.2375,-89.0153,34150.88,-7.5,31.5,Sunny
F0498,2023-06-17 03:14:51,21.1597,-101.6087,18655.99,4.8,34.6,Clear
F0498,2023-06-17 02:53:53,53.0087,-93.0423,26077.59,9.1,102.9,Storm
F0498,2023-06-17 00:43:46,46.1161,-114.4488,37250.81,-8.5,102.6,Sunny
F0499,2023-08-27 20:58:09,25.3274,-65.2837,25936.78,11.5,,Sunny
F0499,2023-08-27 20:32:05,46.2201,-86.4155,19731.17,-5.9,74.1,Clear
F0499,2023-08-27 21:33:18,22.2342,-93.9545,34976.87,3.5,29.7,Cloudy
F0499,2023-08-27 20:50:23,27.4932,-63.8486,34356.56,-8.0,44.9,Storm
F0499,2023-08-27 22:16:00,20.3765,-99.4886,9165.34,-17.6,142.1,Cloudy
F0500,2023-11-20 19:04:30,32.6356,-68.7616,35689.12,11.9,71.5,Storm
F0500,2023-11-20 19:31:05,30.68,-87.6632,17635.13,20.0,54.0,Clear
F0500,2023-11-20 19:25:38,46.8198,-77.1581,13111.41,1.0,51.4,Storm
F0500,2023-11-20 19:30:47,38.4255,-91.68,5686.06,-18.8,58.8,Storm
F0500,2023-11-20 18:57:58,45.5668,-99.674,6011.98,25.4,76.7,Sunny
F0501,2023-08-20 18:21:08,53.1635,-76.0111,3496.6,18.4,40.4,Cloudy
F0501,2023-08-20 16:14:16,48.9595,-87.7772,28883.29,-9.9,46.2,Cloudy
F0501,2023-08-20 18:25:16,48.758,-122.9367,25823.94,17.3,0.7,Clear
F0501,2023-08-20 16:30:09,49.5652,-77.2441,3414.48,21.3,75.2,Clear
F0501,2023-08-20 17:08:50,48.9709,-101.9599,21526.33,-11.6,58.3,Cloudy
F0501,2023-08-20 19:20:50,31.4165,-64.1606,13484.78,-11.6,29.8,Storm
F0502,2023-08-13 07:42:04,30.9874,-122.9034,36346.21,-6.9,0.1,Clear
F0502,2023-08-13 06:52:40,33.027,-86.3935,27454.95,1.7,68.5,Rain
F0502,2023-08-13 08:33:00,45.7914,-109.8206,30064.16,-12.0,127.9,Clear
F0504,2023-11-27 19:42:58,32.3751,-111.9393,20954.77,24.6,97.1,Rain
F0504,2023-11-27 23:15:23,34.0243,-127.9559,21279.59,-5.1,62.3,Rain
F0504,2023-11-27 21:48:47,35.3395,-128.2995,4784.77,-14.4,55.4,Rain
F0505,2023-08-03 11:59:21,56.1816,-75.3743,27817.75,21.6,145.3,Clear
F0505,2023-08-03 13:28:26,21.2736,-88.0243,12857.47,-19.8,55.4,Cloudy
F0505,2023-08-03 13:01:50,42.974,-97.0377,27483.15,-3.2,106.7,Rain
F0505,2023-08-03 12:59:25,23.1842,-110.3321,7972.23,-1.5,116.3,Sunny
F0506,2023-09-25 20:04:01,31.1115,-106.921,9350.38,22.9,122.8,Sunny
F0506,2023-09-25 18:30:05,56.2913,-79.7751,7746.39,23.2,21.5,Storm
F0506,2023-09-25 19:52:00,51.0959,-68.9733,34438.17,12.6,93.9,Sunny
F0506,2023-09-25 18:29:11,35.8341,-128.1222,18448.47,-2.2,44.0,Sunny
F0507,2023-06-28 22:45:47,30.4062,-120.3442,29052.78,8.6,,Storm
F0507,2023-06-28 21:34:46,39.2377,-122.2796,3261.95,-9.7,102.4,Storm
F0507,2023-06-28 21:21:16,53.7851,-125.7949,36631.8,8.6,33.6,Cloudy
F0508,2023-05-09 13:58:43,20.3152,-75.0925,6253.42,24.5,68.6,Clear
F0508,2023-05-09 14:36:18,36.1388,-66.1926,11743.61,-13.5,132.2,Rain
F0508,2023-05-09 13:10:46,42.444,-101.3117,27530.62,19.6,84.6,Clear
F0508,2023-05-09 15:00:49,37.0566,-60.2403,30427.39,-17.4,36.2,Rain
F0509,2023-03-02 05:23:56,23.6431,-74.1863,16813.18,7.2,101.3,Cloudy
F0509,2023-03-02 05:42:13,56.4521,-89.1745,12111.97,22.2,,Storm
F0509,2023-03-02 05:23:36,44.8008,-118.9052,26552.42,24.5,24.6,Cloudy
F0509,2023-03-02 05:04:23,20.2132,-104.1531,12744.72,-10.7,90.2,Clear
F0510,2023-07-15 13:05:50,31.9622,-111.4869,27678.52,10.1,61.6,Sunny
F0510,2023-07-15 13:20:33,23.303,-119.8369,34514.1,23.5,96.2,Cloudy
F0510,2023-07-15 13:09:17,36.8913,-70.7816,13385.55,-6.2,137.6,Storm
F0510,2023-07-15 13:27:02,23.4306,-117.6755,21057.83,17.7,111.6,Cloudy
F0510,2023-07-15 14:04:05,30.74,-94.2393,19746.49,27.8,46.0,Cloudy
F0511,2023-11-01 13:04:10,34.3395,-94.333,9753.41,23.8,7.6,Clear
F0511,2023-11-01 12:40:51,41.9361,-114.632,17704.98,24.4,78.6,Cloudy
F0511,2023-11-01 13:19:53,59.4296,-122.1237,32169.71,19.0,77.0,Clear
F0512,2023-08-27 10:21:26,48.4253,-104.0407,35446.54,-14.2,111.5,Rain
F0512,2023-08-27 09:59:51,38.9095,-88.9817,14170.25,-19.6,4.4,Sunny
F0512,2023-08-27 12:10:41,31.915,-90.0365,5847.2,12.5,120.4,Sunny
F0512,2023-08-27 09:30:24,52.5565,-62.4685,12607.67,-0.7,4.4,Clear
F0512,2023-08-27 11:09:06,30.9432,-101.8783,13786.09,2.6,7.7,Clear
F0513,2023-12-15 23:31:51,48.3772,-79.3902,34737.57,-14.8,22.1,Storm
F0513,2023-12-15 23:13:13,59.981,-86.7784,36174.68,23.5,142.3,Sunny
F0513,2023-12-15 23:35:04,51.5571,-74.3082,29571.17,-1.8,142.3,Rain
F0513,2023-12-15 23:40:49,26.7501,-86.8025,27901.79,0.6,36.0,Cloudy
F0513,2023-12-15 22:22:41,34.72,-97.6318,3083.54,20.6,,Sunny
F0513,2023-12-15 22:39:48,40.3655,-129.2945,28047.92,-16.9,90.6,Rain
F0514,2023-08-15 02:35:44,29.945,-99.2452,20397.53,-4.8,147.0,Storm
F0514,2023-08-15 02:35:52,28.0965,-99.2096,3115.57,14.2,102.7,Clear
F0514,2023-08-15 03:07:48,29.3859,-111.6303,4341.68,-6.3,109.8,Sunny
F0514,2023-08-15 03:00:24,47.933,-119.2645,29989.43,-8.1,27.0,Sunny
F0514,2023-08-15 03:07:30,50.083,-121.6835,20276.45,-8.9,136.8,Rain
F0515,2023-08-14 20:50:29,33.2279,-98.2819,15689.78,19.3,23.9,Cloudy
F0515,2023-08-14 19:32:35,42.5171,-85.7159,19191.77,29.4,144.0,Rain
F0515,2023-08-14 20:29:53,54.2274,-100.9354,11767.04,-6.7,88.4,Sunny
F0515,2023-08-14 20:29:02,32.0147,-73.3111,33702.23,17.6,33.4,Clear
F0515,2023-08-14 19:18:20,42.9886,-121.6082,25408.94,-11.8,52.6,Storm
F0515,2023-08-14 20:33:08,36.3322,-62.3591,7679.27,,107.9,Storm
F0516,2023-06-13 02:24:24,34.6928,-125.9927,28438.27,-12.8,45.9,Sunny
F0516,2023-06-12 23:34:11,54.7467,-105.0001,10732.05,-2.4,106.0,Rain
F0516,2023-06-13 01:51:20,45.738,-123.1718,11557.97,-14.5,,Sunny
F0516,2023-06-13 01:34:03,26.7597,-107.7169,15581.36,25.6,92.4,Storm
F0517,2023-10-07 14:10:46,42.5324,-128.6428,15328.08,15.6,111.7,Rain
F0517,2023-10-07 11:12:18,25.9994,-119.6304,16617.67,-11.8,20.3,Cloudy
F0517,2023-10-07 13:56:13,33.6939,-78.0432,30820.97,25.9,149.9,Storm
F0517,2023-10-07 12:49:55,32.703,-84.5491,5504.18,11.9,137.9,Sunny
F0518,2023-09-15 04:28:13,39.4119,-79.064,35464.59,5.9,117.2,Storm
F0518,2023-09-15 05:08:47,50.3119,-100.2412,18958.68,-2.1,113.2,Cloudy
F0518,2023-09-15 03:23:23,48.2226,-81.7619,37071.89,-18.1,8.9,Storm
F0518,2023-09-15 04:40:19,33.6442,-76.5585,10938.35,-14.4,33.8,Rain
F0520,2023-01-30 16:32:41,53.7401,-64.1906,31217.1,26.3,26.9,Storm
F0520,2023-01-30 18:24:43,34.2629,-119.5561,34754.64,26.9,2.8,Sunny
F0520,2023-01-30 17:08:51,26.78,-84.2874,28413.54,,132.0,Cloudy
F0520,2023-01-30 16:58:55,52.5062,-112.8483,30831.98,27.3,,Clear
F0521,2023-06-20 07:30:41,51.7896,-63.2929,36959.86,4.7,,Sunny
F0521,2023-06-20 08:47:37,44.2737,-106.0037,33841.51,0.5,,Rain
F0521,2023-06-20 06:50:57,57.5626,-110.6879,14333.04,-7.7,10.9,Cloudy
F0521,2023-06-20 10:52:51,40.5149,-71.1475,25785.24,-14.2,56.5,Clear
F0522,2023-09-22 00:53:37,57.3199,-85.1043,32043.52,28.8,63.7,Cloudy
F0522,2023-09-22 01:46:56,23.9787,-80.3794,36705.19,16.2,119.9,Sunny
F0522,2023-09-22 04:07:55,53.7862,-98.7204,23097.3,-15.0,,Cloudy
F0522,2023-09-22 02:18:56,40.4055,-85.2048,8716.44,,109.3,Cloudy
F0522,2023-09-22 04:35:27,49.9954,-129.4103,24059.45,-3.8,93.5,Storm
F0523,2023-07-18 06:59:07,52.5514,-74.9158,23912.55,3.8,67.2,Rain
F0523,2023-07-18 06:53:22,27.0651,-109.5354,36984.14,8.8,22.1,Sunny
F0523,2023-07-18 06:28:01,45.5308,-129.9296,39750.89,29.2,20.3,Storm
F0523,2023-07-18 06:15:37,40.6891,-91.4151,34658.64,16.9,23.2,Clear
F0525,2023-09-29 10:40:46,58.5744,-74.7976,7469.14,-14.8,70.8,Clear
F0525,2023-09-29 10:35:52,45.9984,-80.1316,20126.94,8.7,13.2,Cloudy
F0525,2023-09-29 10:46:13,47.9196,-101.2599,3882.28,6.1,,Clear
F0525,2023-09-29 10:46:18,33.5733,-69.9397,17582.45,23.6,50.9,Clear
F0525,2023-09-29 10:33:18,54.2758,-76.7259,30729.68,15.0,13.3,Rain
F0525,2023-09-29 10:45:17,21.6563,-119.0151,21110.2,0.3,94.0,Clear
F0526,2023-06-26 10:56:19,37.4281,-104.4361,31655.81,8.3,71.8,Storm
F0526,2023-06-26 11:37:50,54.3371,-68.2564,34805.07,-0.6,,Cloudy
F0526,2023-06-26 11:43:54,45.8867,-100.3714,6868.11,-15.6,28.9,Rain
F0527,2023-01-14 08:46:05,21.0572,-74.4025,3208.26,,27.9,Storm
F0527,2023-01-14 07:36:08,39.2527,-79.8271,6820.74,4.1,63.5,Storm
F0527,2023-01-14 08:34:34,48.7936,-66.3318,11293.8,-18.7,40.5,Cloudy
F0528,2023-05-20 14:13:28,30.0133,-63.6016,20565.95,-9.2,35.7,Cloudy
F0528,2023-05-20 11:07:34,29.7247,-75.5068,3537.94,13.1,144.2,Storm
F0528,2023-05-20 11:45:18,46.8391,-113.1019,3336.39,,58.3,Sunny
F0528,2023-05-20 12:54:30,31.1202,-107.6359,6783.02,-11.3,90.5,Sunny
F0528,2023-05-20 13:10:08,26.9275,-113.9902,23903.1,14.6,3.6,Cloudy
F0528,2023-05-20 11:56:22,55.4021,-111.6704,9320.93,4.1,74.9,Cloudy
F0530,2023-07-22 17:58:22,56.5573,-125.8677,18441.64,29.7,140.6,Rain
F0530,2023-07-22 17:08:13,37.1277,-117.9387,36086.05,22.4,30.0,Cloudy
F0530,2023-07-22 17:16:07,59.4015,-63.1698,38995.09,26.6,71.7,Rain
F0531,2023-11-28 22:16:47,30.4287,-83.9373,4495.29,7.3,140.0,Sunny
F0531,2023-11-28 22:43:32,29.3379,-104.8593,20194.45,-4.3,11.5,Clear
F0531,2023-11-28 22:31:04,23.9172,-75.5598,8229.39,10.8,53.1,Sunny
F0531,2023-11-28 21:57:09,36.8397,-110.6281,34140.22,15.8,92.4,Rain
F0531,2023-11-28 23:12:54,28.0719,-78.1226,30774.35,-7.5,147.8,Clear
F0531,2023-11-28 22:32:17,49.8274,-106.9018,30606.26,23.7,128.1,Cloudy
F0532,2023-08-31 11:47:05,35.8602,-118.9692,3819.29,-11.4,38.3,Clear
F0532,2023-08-31 11:27:15,54.81,-122.2796,38061.16,26.6,68.5,Clear
